7686,Disaster Movie, disaster natural disaster glass mousetrap scatological humor killed by an animal death of pregnant woman woman shot in the forehead comical female death 40 oz crude humor watermelon trashcan tiara swamp,1
7687,Elegy, sex sexual attraction fear of death breasts narrated by character breast cancer flash forward loneliness flashback cancer older man younger woman relationship father son relationship female nudity fear of commitment student,1
7688,College, high school college loss of virginity pierced nipple face slap outtakes during end credits sex in car butt slap stepping in shit falling down stairs fire sprinkler fire alarm flatulence laxative bound and gagged,1
7689,Surfer, Dude, waves endorsement virtual reality barefoot surfboard surfing vomiting public nudity blonde breasts scantily clad female cleavage coast two word title comma in title,1
7690,Frozen River, mohawk smuggling trailer smuggler single mother money river new york border car new york state immigrant illegal immigrant frozen river christmas,1
7691,The Life Before Her Eyes, shooting best friend school shooting self sacrifice nonlinear timeline moral choice friend flashback guilt high school bikini sex talk older man younger woman relationship teacher student relationship classroom,1
7692,Snow Angels, school small town football game flashback snow restaurant tragic ending tragic event abusive husband winter suicide by gunshot stuffed animal saying grace religious loss of virginity,1
7693,Righteous Kill, nypd execution serial killer new york city blood splatter police shootout red panties motorcycle roses are red poem butt slap washington heights manhattan new york city manhattan new york city harlem manhattan new york city central park manhattan new york city police partner,1
7694,Burn After Reading, farce violence satire political satire stupidity dark comedy memoir gym cia embassy divorce disc cosmetic surgery cia agent us marshal,1
7695,Keith, love forename as title based on short story chemistry laboratory bowling ball pickup truck dying young loss of virginity terminal illness teen romance dead mother one word title friendship death teenage girl,1
7696,My Best Friend's Girl, jesus crust pizza parlor wedding thong panties female rear nudity breasts scantily clad female womens studies title based on song sucker stupid victim song in title sexual manipulation reference to gloria steinem psychological manipulation pretension,1
7697,Ghost Town, ghost cardiopulmonary resuscitation bouquet of roses white rose bright light good deed albert einstein quote percocet slip and fall saying i love you playing a bongo washing a dog brushing a dogs teeth walking a dog boxer dog,1
7698,Zombie Strippers, christian virus zombie stripper strip club club future undead bite blood splatter breasts electronic music score wilhelm scream scientist pistol,1
7699,Lakeview Terrace, interracial couple neighbor suburb white male black female relationship lapd male nudity nudity blood splatter male rear nudity shootout mexican standoff main character dies main character shot blood kissing while having sex,1
7700,Choke, hospital restaurant scam choking friend con man colonial theme park food theme park sex addict choking to death alzheimers disease sex in airplane bare breasts falling asleep during sex,1
7701,Fireproof, internet pornography marriage dare fire faith firefighter christian film marital problem director cameo cameo father daughter relationship mother daughter relationship mute arrogance contest,1
7702,Eagle Eye, audio surveillance pentagon twin brother death technology cell phone fbi general atomics drone military drone gunfight shootout opening action scene tunnel chase scene pursuit drone,1
7703,Nights in Rodanthe, inn north carolina death unhappily married woman mother infidelity surgeon place name in title mother daughter relationship wild horse herd outer banks north carolina sex kiss true love middle age romance,1
7704,Towelhead, neighbor arab american abuse shaving family relationships female masturbation sex with a minor virginity sexual awakening sexual abuse orgasm older man young girl relationship loss of virginity child abuse coming of age,1
7705,The Lucky Ones, soldier stranded guitar college tuition road trip tornado st louis missouri sex reservist on the road new york city money military military leave las vegas nevada,1
7706,Miracle at St. Anna, village german soldier boy partisan trapped cross traitor river buffalo soldier massacre legend american miracle luger police,1
7707,The Foot Fist Way, small town party martial arts co written by actor slapstick satire shock humor cult film urination masturbation taekwondo sports car ferrari wedding ring unhappy marriage,1
7708,Afterschool, video dying overdose twin video camera internet student drug overdose water watching television fellatio memory flashback police state grieving,1
7709,Appaloosa, deputy rancher widow hanging friend marshal partner court jealousy piano death train sentenced to death arrest trial,1
7710,Nick and Norah's Infinite Playlist, night band gay love gay friend yugo search new york city vomiting one night slow motion vintage car unfaithful girlfriend transgender stage performance,1
7711,Religulous, religion christian muslim jew catholic trucker belief christianity skeptic holy land intolerance tolerance non believer american jonah,1
